Provider.ID,Hospital.Name,Measure.ID,Gastrointestinal,Eye,Nervous.System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Measure.Start.Date,Measure.End.Date,lat,lon
70017,MIDSTATE MEDICAL CENTER,OP-26,10101,632,1006,1424,3837,650,359,01/01/2013,12/31/2013,41.55009157400008,72.80377564999998
70018,GREENWICH HOSPITAL ASSOCIATION,OP-26,521,696,1439,575,14,546,46,01/01/2013,12/31/2013,41.03444300600006,73.62967548399996
70019,MILFORD HOSPITAL, INC,OP-26,1987,0,504,818,1449,105,170,01/01/2013,12/31/2013,41.21662106500003,73.06403647299999
70020,MIDDLESEX HOSPITAL,OP-26,2353,234,99,287,43,604,288,01/01/2013,12/31/2013,41.554804682000054,72.64763376799993
70021,WINDHAM COMMUNITY MEMORIAL HOSPITAL,OP-26,1996,325,1013,637,468,208,82,01/01/2013,12/31/2013,41.71674302000008,72.22400986499997
70022,YALE-NEW HAVEN HOSPITAL,OP-26,3495,1306,639,1712,265,2057,249,01/01/2013,12/31/2013,41.30447353400007,72.93451961699998
70024,WILLIAM W BACKUS HOSPITAL,OP-26,2057,7,1056,1655,976,592,568,01/01/2013,12/31/2013,41.54356280500008,72.08689717099998
70025,HARTFORD HOSPITAL,OP-26,6756,8675,892,2634,3698,1410,1645,01/01/2013,12/31/2013,41.75337705700008,72.68080247799998
70027,MANCHESTER MEMORIAL HOSPITAL,OP-26,3710,1068,136,729,1201,374,136,01/01/2013,12/31/2013,41.78121841400008,72.52417285399997
70028,ST. VINCENT'S MEDICAL CENTER,OP-26,2743,197,555,822,3232,550,828,01/01/2013,12/31/2013,41.20056596200004,73.20287643199998
70029,BRISTOL HOSPITAL,OP-26,1133,813,540,294,197,315,123,01/01/2013,12/31/2013,41.67751919300008,72.92876401899997
70031,GRIFFIN HOSPITAL,OP-26,2531,438,113,862,1610,686,73,01/01/2013,12/31/2013,41.33523876300006,73.08829562199998
70033,DANBURY HOSPITAL,OP-26,10321,277,818,1526,1948,770,1060,01/01/2013,12/31/2013,41.40366262900005,73.44757086399994
70034,NORWALK HOSPITAL ASSOCIATION,OP-26,906,84,106,725,0,1279,93,01/01/2013,12/31/2013,41.110432855000056,73.42136788699997
70035,THE HOSPITAL OF CENTRAL CONNECTICUT,OP-26,3102,498,209,1111,6786,918,426,01/01/2013,12/31/2013,41.662079016000064,72.78604109599996
70036,JOHN DEMPSEY HOSPITAL,OP-26,1983,267,1201,1507,296,613,432,01/01/2013,12/31/2013,41.73579332200006,72.79516590999998
70039,MASONICARE HEALTH CENTER HOSPITAL,OP-26,793,0,0,0,0,3,0,01/01/2013,12/31/2013,41.45945670800006,72.83742714999994
70040,HEBREW HOME AND HOSPITAL INC,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,41.80262781000005,72.72831570999995
80001,CHRISTIANA HOSPITAL,OP-26,2412,1182,376,1383,2251,3489,2472,01/01/2013,12/31/2013,39.69081541800006,75.67167612399999
80003,ST FRANCIS HOSPITAL,OP-26,1604,36,216,778,629,537,93,01/01/2013,12/31/2013,39.74329796600006,75.58319678199996
80004,BAYHEALTH - KENT GENERAL HOSPITAL,OP-26,798,0,227,421,61,549,568,01/01/2013,12/31/2013,39.151232537000055,75.52229680399995
80006,NANTICOKE MEMORIAL HOSPITAL,OP-26,1415,173,55,395,1054,373,468,01/01/2013,12/31/2013,38.64231617100006,75.60520875299994
80007,BEEBE MEDICAL CENTER,OP-26,3634,55,905,581,926,530,166,01/01/2013,12/31/2013,38.77119560300008,75.14251918299993
80009,BAYHEALTH - MILFORD MEMORIAL HOSPITAL,OP-26,1015,184,71,206,50,235,77,01/01/2013,12/31/2013,38.90620614800008,75.43330764099994
90001,GEORGE WASHINGTON UNIV HOSPITAL,OP-26,4041,542,1018,783,88,712,841,01/01/2013,12/31/2013,38.901040469000066,77.05015606799998
90003,HOWARD UNIVERSITY HOSPITAL,OP-26,3854,222,338,844,1393,759,2686,01/01/2013,12/31/2013,38.91688774700003,77.02185490999994
90004,MEDSTAR GEORGETOWN UNIVERSITY HOSPITAL,OP-26,6155,244,221,613,354,638,485,01/01/2013,12/31/2013,38.91256328700007,77.07417077299993
90005,SIBLEY MEMORIAL HOSPITAL,OP-26,3365,0,312,271,23,504,48,01/01/2013,12/31/2013,38.935767938000026,77.11010007199997
90006,PROVIDENCE HOSPITAL,OP-26,1944,1459,55,394,84,243,419,01/01/2013,12/31/2013,38.94289825800007,76.99034111899994
90008,UNITED MEDICAL CENTER,OP-26,368,0,79,431,1958,14,131,01/01/2013,12/31/2013,38.834824594000054,76.98391829999997
90011,MEDSTAR WASHINGTON HOSPITAL CENTER,OP-26,3856,1010,580,1001,2911,837,2156,01/01/2013,12/31/2013,38.93085460900005,77.01584802899998
100001,SHANDS JACKSONVILLE,OP-26,2725,1234,2093,1799,4203,318,679,01/01/2013,12/31/2013,30.346841313000027,81.66455759399997
100002,BETHESDA  HOSPITAL INC,OP-26,1812,69,71,255,671,556,729,01/01/2013,12/31/2013,26.504047177000075,80.06872536299994
100006,ORLANDO HEALTH,OP-26,3563,166,125,998,222,1389,769,01/01/2013,12/31/2013,28.525991798000064,81.37816228599996
100007,FLORIDA HOSPITAL,OP-26,21590,1741,7616,3138,18497,3444,3771,01/01/2013,12/31/2013,28.57317153500003,81.36984296899999
100008,BAPTIST HOSPITAL OF MIAMI INC,OP-26,3104,9,712,616,1122,487,390,01/01/2013,12/31/2013,25.687762673000066,80.33870960099995
100009,UNIVERSITY OF MIAMI HOSPITAL,OP-26,1693,0,335,1866,1491,0,4019,01/01/2013,12/31/2013,25.787709293000034,80.21509050399999
100012,LEE MEMORIAL HOSPITAL,OP-26,2715,0,40,756,242,673,806,01/01/2013,12/31/2013,26.62673493400007,81.87233125099993
100014,BERT FISH MEDICAL CENTER,OP-26,1117,557,60,283,197,244,278,01/01/2013,12/31/2013,29.02109033200003,80.92284346999998
100017,HALIFAX HEALTH MEDICAL CENTER,OP-26,2260,994,2418,2311,4246,481,1051,01/01/2013,12/31/2013,29.199394509000058,81.05473406399994
100018,NAPLES COMMUNITY HOSPITAL,OP-26,2780,0,47,457,517,295,715,01/01/2013,12/31/2013,26.150255177000076,81.79939042599995
100019,HOLMES REGIONAL MEDICAL CENTER,OP-26,962,3,1386,442,1676,129,848,01/01/2013,12/31/2013,28.08879994600005,80.61356222999996
100022,JACKSON HEALTH SYSTEM,OP-26,3798,5,137,239,3437,448,555,01/01/2013,12/31/2013,25.790629210000077,80.21491268299997
100023,CITRUS MEMORIAL HOSPITAL,OP-26,1301,457,31,157,80,265,493,01/01/2013,12/31/2013,28.832277523000073,82.33562089999998
100025,SACRED HEART HOSPITAL,OP-26,2877,203,1559,551,230,707,1592,01/01/2013,12/31/2013,30.474696235000067,87.21147720299996
100026,BAY MEDICAL CENTER SACRED HEART HEALTH SYSTEM,OP-26,1243,0,110,230,450,479,179,01/01/2013,12/31/2013,30.159150774000068,85.64709216699998
100028,PARRISH MEDICAL CENTER,OP-26,1120,134,154,880,2513,274,406,01/01/2013,12/31/2013,28.627996394000036,80.82426502599998
100029,NORTH SHORE MEDICAL CENTER,OP-26,1181,227,740,797,4061,155,268,01/01/2013,12/31/2013,25.861666403000072,80.21422995199998
100030,HEALTH CENTRAL,OP-26,995,58,488,824,886,294,799,01/01/2013,12/31/2013,28.551702662000025,81.52748072499998
100032,BAYFRONT HEALTH - ST PETERSBURG,OP-26,51,0,17,253,2658,0,331,01/01/2013,12/31/2013,27.76303950600004,82.64169114799995
100034,MOUNT SINAI MEDICAL CENTER,OP-26,4359,707,832,821,4235,707,3539,01/01/2013,12/31/2013,25.815225783000074,80.13785535799997
100035,MANATEE MEMORIAL HOSPITAL,OP-26,1059,4,44,215,130,283,425,01/01/2013,12/31/2013,27.49675063500007,82.56125150699995
100038,MEMORIAL REGIONAL HOSPITAL,OP-26,591,283,180,1155,3051,361,407,01/01/2013,12/31/2013,26.018208290000075,80.18076172399998
100039,BROWARD HEALTH MEDICAL CENTER,OP-26,2522,76,274,1698,429,406,519,01/01/2013,12/31/2013,26.100846485000034,80.14206118699997
100040,ST VINCENT'S MEDICAL CENTER,OP-26,3859,871,158,1700,3009,609,2271,01/01/2013,12/31/2013,30.30789192000003,81.68909055399996
100043,MEASE DUNEDIN HOSPITAL,OP-26,168,17,95,54,17,42,36,01/01/2013,12/31/2013,28.014279576000035,82.78351053699998
100044,MARTIN MEDICAL CENTER,OP-26,7269,0,892,6275,1590,639,948,01/01/2013,12/31/2013,27.199302556000077,80.24301859299999
100045,FLORIDA HOSPITAL DELAND,OP-26,1828,0,10,38,10,22,165,01/01/2013,12/31/2013,29.042648462000045,81.31693118199996
100046,FLORIDA HOSPITAL ZEPHYRHILLS,OP-26,890,0,16,151,36,96,95,01/01/2013,12/31/2013,28.260784971000078,82.18801640399994
100047,BAYFRONT HEALTH PUNTA GORDA,OP-26,0,0,3,89,2188,0,1,01/01/2013,12/31/2013,26.94149111100006,82.04031314099996
100048,JAY HOSPITAL,OP-26,193,0,69,2,3,0,2,01/01/2013,12/31/2013,30.949828119000074,87.15173254299998
100049,HIGHLANDS REGIONAL MEDICAL CENTER,OP-26,30,0,14,46,5038,17,321,01/01/2013,12/31/2013,27.466480192000063,81.43367922299996
100050,PALM SPRINGS GENERAL HOSPITAL,OP-26,1197,0,158,25,411,24,209,01/01/2013,12/31/2013,25.867578555000023,80.31221057599998
100051,SOUTH LAKE HOSPITAL,OP-26,960,89,0,339,344,259,55,01/01/2013,12/31/2013,28.55028730600003,81.71751395799998
100052,WINTER HAVEN HOSPITAL,OP-26,2020,63,952,203,160,488,390,01/01/2013,12/31/2013,28.027663329000063,81.72599007399998
100053,HIALEAH HOSPITAL,OP-26,9,161,61,172,6,101,15,01/01/2013,12/31/2013,25.844938522000064,80.26909219099997
100054,TWIN CITIES HOSPITAL,OP-26,798,0,276,188,18,63,62,01/01/2013,12/31/2013,30.533217172000036,86.49313089199995
100055,FLORIDA HOSPITAL NORTH PINELLAS,OP-26,352,2,59,424,225,480,372,01/01/2013,12/31/2013,28.132557848000033,82.75862009799994
100057,FLORIDA HOSPITAL WATERMAN,OP-26,798,183,26,130,78,181,269,01/01/2013,12/31/2013,28.824416579000058,81.70965287499996
100062,MUNROE REGIONAL MEDICAL CENTER,OP-26,1215,0,108,555,265,676,340,01/01/2013,12/31/2013,29.173952023000027,82.13790838199998
100063,MORTON PLANT NORTH BAY HOSPITAL,OP-26,407,0,19,94,94,141,174,01/01/2013,12/31/2013,28.253860859000042,82.71542911899996
100067,ST ANTHONY'S HOSPITAL,OP-26,1517,0,113,150,1249,316,942,01/01/2013,12/31/2013,27.77930440700004,82.65085999999997
100068,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,OP-26,1313,1,2,109,34,124,103,01/01/2013,12/31/2013,29.242675044000066,81.10923813599999
100069,FLORIDA HOSPITAL CARROLLWOOD,OP-26,77,0,7,16,9,27,7,01/01/2013,12/31/2013,28.014183470000035,82.50496723399993
100070,VENICE REGIONAL BAYFRONT HEALTH,OP-26,193,0,63,2992,4776,3,649,01/01/2013,12/31/2013,27.09088241200004,82.44439169499998
100071,BAYFRONT HEALTH BROOKSVILLE,OP-26,588,0,16,444,1761,294,83,01/01/2013,12/31/2013,28.54110314600007,82.44346905599997
100072,FLORIDA HOSPITAL FISH MEMORIAL,OP-26,117,0,1538,1359,3088,0,82,01/01/2013,12/31/2013,28.91132751200007,81.28309096999999
100073,HOLY CROSS HOSPITAL INC,OP-26,97698,0,2856,2414,8640,74665,36451,01/01/2013,12/31/2013,26.18539853300007,80.11768406299996
100075,ST JOSEPHS HOSPITAL,OP-26,8333,37,1009,1158,1765,1168,947,01/01/2013,12/31/2013,27.981367442000078,82.49287980999998
100077,BAYFRONT HEALTH PORT CHARLOTTE,OP-26,94,0,146,2,2,29,621,01/01/2013,12/31/2013,26.989349100000027,82.09665032699996
100080,JFK MEDICAL CENTER,OP-26,1966,22,43,567,2209,225,981,01/01/2013,12/31/2013,26.597037585000066,80.09124620799997
100081,HEALTHMARK REGIONAL MEDICAL CENTER,OP-26,276,0,27,23,10,2,19,01/01/2013,12/31/2013,30.658844247000047,86.11917696799998
100084,LEESBURG REGIONAL MEDICAL CENTER,OP-26,1898,24,273,1978,461,3397,327,01/01/2013,12/31/2013,28.806618511000067,81.86926018599996
100086,BROWARD HEALTH NORTH,OP-26,1070,208,274,461,1047,633,431,01/01/2013,12/31/2013,26.275177554000038,80.12066811099999
100087,SARASOTA MEMORIAL HOSPITAL,OP-26,5081,436,4076,2736,6059,1434,2079,01/01/2013,12/31/2013,27.317819706000023,82.52977116799997
100088,BAPTIST MEDICAL CENTER,OP-26,6085,304,1247,2736,539,957,1759,01/01/2013,12/31/2013,30.31626324700005,81.66443057099997
100090,FLAGLER HOSPITAL,OP-26,1466,100,115,394,120,356,632,01/01/2013,12/31/2013,29.862607592000074,81.32007114999999
100092,WUESTHOFF MEDICAL CENTER  ROCKLEDGE,OP-26,74,0,243,209,1012,15,331,01/01/2013,12/31/2013,28.334527500000036,80.72267986099996
100093,BAPTIST HOSPITAL,OP-26,1190,358,397,188,39,458,1280,01/01/2013,12/31/2013,30.42870751600003,87.23175851499997
100099,LAKE WALES MEDICAL CENTER,OP-26,1005,369,0,0,0,0,93,01/01/2013,12/31/2013,27.89585035600004,81.56470173199995
100102,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,OP-26,12,0,0,8,3,0,9,01/01/2013,12/31/2013,30.193453051000063,82.63271026399997
100105,INDIAN RIVER MEMORIAL HOSPITAL INC,OP-26,1326,0,54,262,1208,329,1679,01/01/2013,12/31/2013,27.657639396000036,80.39433434699998
100106,DOCTOR'S MEMORIAL HOSPITAL INC,OP-26,903,28,16,124,61,10,20,01/01/2013,12/31/2013,30.11966112500005,83.59086747499998
100107,LEHIGH REGIONAL MEDICAL CENTER,OP-26,310,0,10,58,683,40,47,01/01/2013,12/31/2013,26.614338977000045,81.65851837499997
100109,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER,OP-26,713,161,13,630,1703,190,599,01/01/2013,12/31/2013,27.539032677000023,81.50593029199996
100110,OSCEOLA REGIONAL MEDICAL CENTER,OP-26,963,0,9,1267,1260,127,318,01/01/2013,12/31/2013,28.300863586000048,81.41034090799997
100113,UF HEALTH SHANDS HOSPITAL,OP-26,6671,776,2490,1841,334,790,1407,01/01/2013,12/31/2013,29.639290121000045,82.34322133999996
100117,BAPTIST MEDICAL CENTER  BEACHES,OP-26,1174,84,244,663,108,319,224,01/01/2013,12/31/2013,30.274522991000026,81.39976987399996
100118,FLORIDA HOSPITAL FLAGLER,OP-26,2561,0,83,506,31,390,183,01/01/2013,12/31/2013,29.47732731700006,81.18969941799998
100121,BARTOW REGIONAL MEDICAL CENTER,OP-26,434,0,84,405,3179,62,47,01/01/2013,12/31/2013,27.917749008000044,81.84352569799995
100122,NORTH OKALOOSA MEDICAL CENTER,OP-26,1605,611,534,25,79,124,313,01/01/2013,12/31/2013,30.769962192000037,86.51237595099997
100124,SANTA ROSA MEDICAL CENTER,OP-26,25,0,35,1085,2967,159,50,01/01/2013,12/31/2013,30.63231653400004,87.06761624299997
100125,HOMESTEAD HOSPITAL,OP-26,494,81,82,89,90,74,46,01/01/2013,12/31/2013,25.479505019000044,80.43047386799998
100126,PALMS OF PASADENA HOSPITAL,OP-26,3,0,31,21,66,14,47,01/01/2013,12/31/2013,27.753334989000052,82.73831689199994
100127,MORTON PLANT HOSPITAL,OP-26,2161,155,500,821,1637,1007,2153,01/01/2013,12/31/2013,27.95187100100003,82.80367313099998
100128,TAMPA GENERAL HOSPITAL,OP-26,5179,557,272,704,168,939,2788,01/01/2013,12/31/2013,27.93755834800004,82.45910748599994
100130,LAKESIDE MEDICAL CENTER,OP-26,60,0,1,84,797,15,15,01/01/2013,12/31/2013,26.725643645000048,80.67101039299996
100131,AVENTURA HOSPITAL AND MEDICAL CENTER,OP-26,1192,0,20,479,724,158,230,01/01/2013,12/31/2013,25.969393024000055,80.14448789199997
100132,SOUTH FLORIDA BAPTIST HOSPITAL,OP-26,1548,186,110,242,323,100,154,01/01/2013,12/31/2013,28.015960755000037,82.13796193499996
100135,TALLAHASSEE MEMORIAL HEALTHCARE,OP-26,1767,1,607,179,49,377,763,01/01/2013,12/31/2013,30.45504990300003,84.26351144799997
100137,HEART OF FLORIDA REGIONAL MEDICAL CENTER,OP-26,821,71,82,278,806,257,163,01/01/2013,12/31/2013,28.180370629000038,81.63999182599997
100140,BAPTIST MEDICAL CENTER  NASSAU,OP-26,2183,765,169,276,49,91,105,01/01/2013,12/31/2013,30.653765123000028,81.44929533199996
100142,JACKSON HOSPITAL,OP-26,839,0,19,101,23,112,6,01/01/2013,12/31/2013,30.786336262000077,85.24125947899995
100150,LOWER KEYS MEDICAL CENTER,OP-26,41,0,7,159,15,2,78,01/01/2013,12/31/2013,24.581636658000036,81.74114603699996
100151,MAYO CLINIC FLORIDA,OP-26,4190,432,2851,636,827,545,1469,01/01/2013,12/31/2013,30.265338152000027,81.43767187999998
100154,SOUTH MIAMI HOSPITAL,OP-26,798,96,14,959,3944,360,144,01/01/2013,12/31/2013,25.702942834000055,80.29374065099995
100156,LAKE CITY MEDICAL CENTER,OP-26,477,0,20,219,23,212,60,01/01/2013,12/31/2013,30.183981295000024,82.68631210899997
100157,LAKELAND REGIONAL MEDICAL CENTER,OP-26,1764,0,45,427,117,679,836,01/01/2013,12/31/2013,28.06087093900004,81.95328111899994
100161,CENTRAL FLORIDA REGIONAL HOSPITAL,OP-26,887,0,35,157,163,178,189,01/01/2013,12/31/2013,28.816198169000074,81.28383448699998
100166,DOCTORS HOSPITAL OF SARASOTA,OP-26,666,0,38,343,874,278,296,01/01/2013,12/31/2013,27.298987964000048,82.45485095699996
100167,PLANTATION GENERAL HOSPITAL,OP-26,775,0,26,675,204,139,620,01/01/2013,12/31/2013,26.126829288000067,80.20421065899995
100168,BOCA RATON REGIONAL HOSPITAL,OP-26,419,0,575,952,2408,0,1303,01/01/2013,12/31/2013,26.359585606000053,80.10211848999995
100173,FLORIDA HOSPITAL TAMPA,OP-26,1695,111,477,1090,3351,475,1355,01/01/2013,12/31/2013,28.06923765700003,82.42365983999997
100175,DESOTO MEMORIAL HOSPITAL,OP-26,544,0,283,193,8,39,12,01/01/2013,12/31/2013,27.227469306000046,81.85163588799998
100176,PALM BEACH GARDENS MEDICAL CENTER,OP-26,598,0,62,437,1043,89,411,01/01/2013,12/31/2013,26.830593472000032,80.08789817999997
100177,CAPE CANAVERAL HOSPITAL,OP-26,1874,0,749,459,107,365,174,01/01/2013,12/31/2013,28.35793350600005,80.62066212899998
100179,MEMORIAL HOSPITAL JACKSONVILLE,OP-26,3767,4,158,698,772,392,858,01/01/2013,12/31/2013,30.288487494000037,81.60228916499995
100180,ST PETERSBURG GENERAL HOSPITAL,OP-26,749,2,28,362,1116,207,118,01/01/2013,12/31/2013,27.806333038000048,82.72675028699996
100181,LARKIN COMMUNITY HOSPITAL,OP-26,968,1003,4,223,470,3,121,01/01/2013,12/31/2013,25.705311925000046,80.29343068699995
100183,CORAL GABLES HOSPITAL,OP-26,617,453,232,140,465,141,92,01/01/2013,12/31/2013,25.74466232800006,80.25440995299994
100187,PALMETTO GENERAL HOSPITAL,OP-26,514,57,448,864,2633,388,191,01/01/2013,12/31/2013,25.884148367000023,80.32671089099995
100189,NORTHWEST MEDICAL CENTER,OP-26,982,0,1036,258,99,299,186,01/01/2013,12/31/2013,26.262690228000054,80.20175053699995
100191,MEDICAL CENTER OF TRINITY,OP-26,427,0,8,52,80,288,191,01/01/2013,12/31/2013,28.205985915000042,82.66005388799994
100200,BROWARD HEALTH IMPERIAL POINT,OP-26,1128,733,185,1115,2688,256,274,01/01/2013,12/31/2013,26.20683797600003,80.10809998499997
100204,NORTH FLORIDA REGIONAL MEDICAL CENTER,OP-26,2248,0,14,631,1011,639,898,01/01/2013,12/31/2013,29.659729150000032,82.41214550799998
100206,MEMORIAL HOSPITAL OF TAMPA,OP-26,1593,348,412,333,537,116,141,01/01/2013,12/31/2013,27.937477689000048,82.48997020199994
100209,KENDALL REGIONAL MEDICAL CENTER,OP-26,1728,163,29,225,65,231,181,01/01/2013,12/31/2013,25.73192937500005,80.38508668299994
100211,BAYFRONT HEALTH DADE CITY,OP-26,125,0,7,4,9,18,120,01/01/2013,12/31/2013,28.348361795000073,82.20165892099999
100212,MARION COMMUNTIY HOSPITAL,OP-26,2298,0,88,2483,484,268,518,01/01/2013,12/31/2013,29.174930216000064,82.13784658299994
100213,BLAKE MEDICAL CENTER,OP-26,1032,0,15,190,61,117,451,01/01/2013,12/31/2013,27.482444975000078,82.62048237899995
100217,SEBASTIAN RIVER MEDICAL CENTER,OP-26,1562,0,52,474,124,369,469,01/01/2013,12/31/2013,27.843219413000043,80.48780586199996
100220,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM,OP-26,1666,1,25,226,59,484,440,01/01/2013,12/31/2013,26.54458334000003,81.85163755199994
100223,FORT WALTON BEACH MEDICAL CENTER,OP-26,2273,0,157,645,414,127,357,01/01/2013,12/31/2013,30.45462118200004,86.63209262199996
100224,UNIVERSITY HOSPITAL AND MEDICAL CENTER,OP-26,246,0,34,177,781,56,197,01/01/2013,12/31/2013,26.21185040200004,80.25257077399993
100226,ORANGE PARK MEDICAL CENTER,OP-26,1990,0,106,231,2585,244,652,01/01/2013,12/31/2013,30.164808478000054,81.73794154099994
100228,WESTSIDE REGIONAL MEDICAL CENTER,OP-26,296,0,7,198,31,41,362,01/01/2013,12/31/2013,26.120918028000062,80.25840631999995
100230,MEMORIAL HOSPITAL PEMBROKE,OP-26,282,0,310,787,1437,396,92,01/01/2013,12/31/2013,26.03092256800005,80.24531946499997
100231,WEST FLORIDA HOSPITAL,OP-26,1654,0,75,363,89,398,955,01/01/2013,12/31/2013,30.515089474000035,87.21706461699995
100232,PUTNAM COMMUNITY MEDICAL CENTER,OP-26,427,172,16,125,37,105,229,01/01/2013,12/31/2013,29.64259090200005,81.69348881299999
100234,WEST PALM HOSPITAL,OP-26,576,0,934,406,155,85,90,01/01/2013,12/31/2013,26.758988376000048,80.08657075099995
100236,FAWCETT MEMORIAL HOSPITAL,OP-26,683,0,446,350,1524,146,303,01/01/2013,12/31/2013,26.987847676000058,82.09831767899999
100238,NORTHSIDE HOSPITAL,OP-26,595,1,150,126,21,114,143,01/01/2013,12/31/2013,27.826250230000028,82.70004154699996
100239,EDWARD WHITE HOSPITAL,OP-26,91,0,876,704,849,41,61,01/01/2013,12/31/2013,27.78107893600003,82.66466548099999
100240,ANNE BATES LEACH EYE HOSPITAL,OP-26,0,10136,0,0,0,0,0,01/01/2013,12/31/2013,25.79136317900003,80.21037997599996
100242,GULF COAST REGIONAL MEDICAL CENTER,OP-26,5159,0,96,871,2375,203,307,01/01/2013,12/31/2013,30.189652826000042,85.66515072799996
100243,BRANDON REGIONAL HOSPITAL,OP-26,2297,0,145,186,210,353,642,01/01/2013,12/31/2013,27.933986275000052,82.28825635599998
100244,CAPE CORAL HOSPITAL,OP-26,1474,0,2288,907,102,459,297,01/01/2013,12/31/2013,26.63928934100005,81.94091137399994
100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,OP-26,761,0,32,117,48,175,401,01/01/2013,12/31/2013,27.43177000700007,80.34731945099998
100248,LARGO MEDICAL CENTER,OP-26,1235,64,120,707,883,75,370,01/01/2013,12/31/2013,27.914841968000076,82.80269775299996
100249,SEVEN RIVERS REGIONAL MEDICAL CENTER,OP-26,236,0,43,480,1838,174,249,01/01/2013,12/31/2013,28.951414244000034,82.62610307999995
100252,RAULERSON HOSPITAL,OP-26,2529,0,1,201,104,187,130,01/01/2013,12/31/2013,27.259820753000042,80.82991005499997
100253,JUPITER MEDICAL CENTER,OP-26,2266,0,2092,707,4187,584,481,01/01/2013,12/31/2013,26.922771409000063,80.09456182599996
100254,CAPITAL REGIONAL MEDICAL CENTER,OP-26,1523,0,17,735,1176,112,111,01/01/2013,12/31/2013,30.474733108000066,84.23155889599997
100255,TAMPA COMMUNITY HOSPITAL,OP-26,1071,71,310,245,625,148,11,01/01/2013,12/31/2013,28.00238111400006,82.57511921899999
100256,REGIONAL MEDICAL CENTER BAYONET POINT,OP-26,224,0,11,386,934,93,229,01/01/2013,12/31/2013,28.359935264000057,82.68892657599997
100258,DELRAY MEDICAL CENTER,OP-26,1046,0,80,567,3376,410,579,01/01/2013,12/31/2013,26.439223259000073,80.12625994599995
100259,SOUTH BAY HOSPITAL,OP-26,1013,0,3,308,33,119,99,01/01/2013,12/31/2013,27.71242783200006,82.36603076999995
100260,ST LUCIE MEDICAL CENTER,OP-26,350,0,13,409,270,21,272,01/01/2013,12/31/2013,27.289230442000076,80.29542182999995
100264,OAK HILL HOSPITAL,OP-26,868,0,25,202,63,210,411,01/01/2013,12/31/2013,28.533397513000068,82.53394357999997
100265,MORTON PLANT MEASE HEALTHCARE COUNTRYSIDE,OP-26,1611,0,75,517,1072,885,677,01/01/2013,12/31/2013,28.003883896000048,82.69501922899997
100266,GULF BREEZE HOSPITAL,OP-26,860,80,741,334,35,38,107,01/01/2013,12/31/2013,30.358677588000035,87.15681756299995
100267,ENGLEWOOD COMMUNITY HOSPITAL,OP-26,234,82,0,1146,1412,62,45,01/01/2013,12/31/2013,26.94978952400004,82.33701556599993
100268,WEST BOCA MEDICAL CENTER,OP-26,633,37,74,717,1552,324,104,01/01/2013,12/31/2013,26.355234777000078,80.20322761099999
100269,PALMS WEST HOSPITAL,OP-26,732,0,19,176,90,254,381,01/01/2013,12/31/2013,26.681997514000045,80.25279892599997
100275,WELLINGTON REGIONAL MEDICAL CENTER,OP-26,470,572,119,290,118,469,263,01/01/2013,12/31/2013,26.65084788000007,80.20493890099993
100276,BROWARD HEALTH CORAL SPRINGS,OP-26,1294,0,5,666,1320,300,266,01/01/2013,12/31/2013,26.26842974300007,80.25418166399999
100281,MEMORIAL HOSPITAL WEST,OP-26,528,0,116,604,1429,520,291,01/01/2013,12/31/2013,26.01402089800007,80.31196053099995
100284,WESTCHESTER GENERAL HOSPITAL,OP-26,13,0,1,1,3,28,2,01/01/2013,12/31/2013,25.747113252000076,80.31725757099997
